rera_office_number,company_name_en,company_name_ar,trade_licence,status,registration_date,expiry_date,address,phone_office,email_office,website,specialisation_tags,land_specialist_flag,source_url,retrieved_date,pdpl_compliance_note
39068,S F HOMES REAL ESTATE L.L.C,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971569793959,,https://www.propertyfinder.ae/en/broker/s-f-homes-real-estate-l-l-c-8408,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39088,EMVEE REAL ESTATE BROKERAGE L.L.C,,,,,,"Office Villa, Building NA, Jumeirah Village Circle, JVC, Dubai, PO Box NA",+971506003466,vidhi@emvee.me,https://www.propertyfinder.ae/en/broker/emvee-real-estate-brokerage-l-l-c-7984,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39094,SKOVER REAL ESTATE L.L.C,,,,,,"Office 2, Building 1, Business Bay, 3, Dubai, PO Box 0",+971523888429,sanders@skover.estate,https://www.propertyfinder.ae/en/broker/skover-real-estate-l-l-c-10203,total_properties:13,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39104,LUXE BALSAM PROPERTIES L.L.C,,,,,,"Office 404, Building Al Bedaia Building, Al Barsha, ., Dubai, PO Box 0000",+971585933164,info@fabz.realestate,https://www.propertyfinder.ae/en/broker/luxe-balsam-properties-llc-9510,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39125,WORLDWISE REAL ESTATE L.L.C,,,,,,"Office 5th floor, EBC03, Building Rasis Business Centre Building, Al Barsha, Al Barsha 1, Dubai, PO Box 36677",+971506960435,info@worldwise.pro,https://www.propertyfinder.ae/en/broker/worldwise-real-estate-l-l-c-9193,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39141,GALA HOME REAL ESTATE L.L.C,,,,,,"Office 2, Building Prism Tower, Business Bay, 1, Dubai,",+971566672424,govrelations@alansari.ae,https://www.propertyfinder.ae/en/broker/gala-home-real-estate-l-l-c-10175,"commercial_listings:3,total_properties:435",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39155,ASIA PRIME PROPERTIES L.L.C,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971585951293,info@asiaprimeproperties.ae,https://www.propertyfinder.ae/en/broker/asia-prime-properties-l-l-c-7930,"commercial_listings:1,total_properties:6",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39162,CANDLE  REAL ESTATE,,,,,,"Office 1704, Building ONTARIO TOWER, Business Bay, business bay, Dubai,",+971567590887,info@candlerealestate.ae,https://www.propertyfinder.ae/en/broker/candle-real-estate-8289,total_properties:29,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39167,PNB CAPITAL REAL ESTATE L.L.C,,,,,,"Office 713, Building The Metropolis Towers, Business Bay, marasi drive, Dubai, PO Box 000",+971542008444,info@pnbliving.com,https://www.propertyfinder.ae/en/broker/oria-real-estate-l-l-c-v2-13336,total_properties:28,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39168,SANDWATER REAL ESTATE L.L.C,,,,,,"Office Office 1301, Building API Trio Tower, Al Barsha, Al Barsha 1, Dubai,",+971508171180,ehssen@sandwater.ae,https://www.propertyfinder.ae/en/broker/sandwater-real-estate-l-l-c-v2-13342,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39169,Famous Real Estate Brokerage L.L.C,,,,,,"Office ,, Building ,, Al Nahda, ,, Dubai, PO Box ,",+971581778654,,https://www.propertyfinder.ae/en/broker/famous-real-estate-brokerage-l-l-c-9230,total_properties:39,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39175,Schmidt Group Real Estate Brokerage,,,,,,"Office N/A, Building N/A, Jumeirah Village Circle, Distrect, Dubai,",+971566150616,realestate@schmidtandpartner.com,https://www.propertyfinder.ae/en/broker/schmidt-group-real-estate-brokerage-8788,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39176,ZONE IMMO REAL ESTATE BUYING & SELLING BROKERAGE L.L.C,,,,,,"Office N/A, Building N/A, Business Bay, N/A, Dubai,",+971502240979,mk@zoneimmo.ae,https://www.propertyfinder.ae/en/broker/zone-immo-real-estate-buying-selling-brokerage-l-l-c-8239,"commercial_listings:6,total_properties:227",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39189,Square Stone Properties L.L.C,,,,,,"Office 2310, Building Clover Bay Tower, Business Bay, Marasi Drive, Dubai,",+971502931261,info@squarestone.ae,https://www.propertyfinder.ae/en/broker/square-stone-properties-l-l-c-8369,"commercial_listings:22,total_properties:86",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39210,Ahmed Morad Properties L.l.c,,,,,,"Office Office 301, Building Abstract Business Center, Motor City, Motor City, Dubai, PO Box NA",+971507038817,,https://www.propertyfinder.ae/en/broker/ahmed-morad-properties-l-l-c-8197,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39264,MONTE REAL ESTATE L.L.C,,,,,,"Office 2458, Building Prime Tower, Business Bay, Marasi Drive, Dubai, PO Box 000000",+971585298618,armina@monterealestate.ae,https://www.propertyfinder.ae/en/broker/monte-real-estate-l-l-c-11529,total_properties:15,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39268,Zahrat Al Orchid Real Estate,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971502133323,,https://www.propertyfinder.ae/en/broker/zahrat-al-orchid-real-estate-7964,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39277,STERLING CAPITAL REAL ESTATE L.L.C,,,,,,"Office n/a, Building n/a, Downtown Dubai, n/a, Dubai, PO Box n/a",+971566849810,gergana@sterlingcapital.realestate,https://www.propertyfinder.ae/en/broker/sterling-capital-real-estate-l-l-c-8153,total_properties:12,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39282,INSIGHTS VENTURE REAL ESTATE L.L.C,,,,,,"Office -, Building -, Al Wasl, -, Dubai, PO Box -",+971509685088,info@ivrealestate.ae,https://www.propertyfinder.ae/en/broker/insights-venture-real-estate-l-l-c-8029,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39297,Emerald Views Real Estate,,,,,,"Office 301, Building Bay Square 6, Business Bay, Bay Square, Dubai, PO Box 00000",+971581528500,dana@evr.ae,https://www.propertyfinder.ae/en/broker/emerald-views-real-estate-9512,"commercial_listings:4,total_properties:9",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
393,Dacha Real Estate,,,,,,"Office 2404, Building Marina Plaza, Dubai Marina, Al Marsa Street, Dubai, PO Box 171418",+97144232006,alessia@dacha-re.com,https://www.propertyfinder.ae/en/broker/dacha-real-estate-624,"commercial_listings:26,total_properties:1827",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39307,DOVER HOMES REAL ESTATE L.L.C,,,,,,"Office 206, Building The Square Tower, Jumeirah Village Circle, ., Dubai, PO Box ..",+971505103884,uzman@doverhomes.ae,https://www.propertyfinder.ae/en/broker/dover-homes-real-estate-l-l-c-10098,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39329,Family Homes DXB,,,,,,"Office 7th floor, Building Arenco Tower, Dubai Media City, Sheikh Zayed Road, Dubai, PO Box NA",+971586058899,info@familyhomesdxb.com,https://www.propertyfinder.ae/en/broker/family-homes-dxb-8718,total_properties:103,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39339,G W T FOR REAL ESTATE BROKERAGE LLC,,,,,,"Office ., Building ., Business Bay, ., Dubai, PO Box .",+971589335855,,https://www.propertyfinder.ae/en/broker/g-w-t-for-real-estate-brokerage-llc-11338,"commercial_listings:5,total_properties:437",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39362,ZHM REAL ESTATE L.L.C,,,,,,"Office G01-10, Building Ontario Tower, Business Bay, Marasi Drive, Dubai, PO Box 00000",+971502057334,,https://www.propertyfinder.ae/en/broker/zhm-real-estate-l-l-c-10105,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39368,The Noble Key Real Estate,,,,,,"Office Shop no.3, Building Building no.3, International City, Spain Cluster, Dubai, PO Box 00000",+971566452004,,https://www.propertyfinder.ae/en/broker/the-noble-key-real-estate-9009,"commercial_listings:3,total_properties:21",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39370,M D S REAL ESTATE CONSULTANCIES,,,,,,"Office 2003, Building Marina Plaza, Dubai Marina, Marsa Dubai, Dubai,",+971523897929,tamseel@mds-fund.com,https://www.propertyfinder.ae/en/broker/m-d-s-real-estate-consultancies-8344,"commercial_listings:2,total_properties:4",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39379,Youjia Real Estate Broker L.L.C,,,,,,"Office 1802, 18th Floor, Building DAMAC Business Tower, Business Bay, Youjia Real Estate, Dubai,",+971505902858,,https://www.propertyfinder.ae/en/broker/youjia-real-estate-broker-l-l-c-9045,"commercial_listings:1,total_properties:22",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39380,MARRFA DISCOVERY REAL ESTATE L.L.C,,,,,,"Office 1201B, Building Opus Tower by Omniyat, Business Bay, Marasi Drive, Dubai, PO Box 11111",+971563282700,admin@marrfadiscovery.com,https://www.propertyfinder.ae/en/broker/marrfa-discovery-real-estate-l-l-c-8954,"commercial_listings:4,total_properties:40",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39394,FORTRESS REAL ESTATE BROKERAGE L.L.C,,,,,,"Office 206, Building Bays Water Tower, Business Bay, Marasi drive, Dubai, PO Box -",+971542430475,salman@fortressrealestate.ae,https://www.propertyfinder.ae/en/broker/fortress-real-estate-brokerage-l-l-c-12271,"commercial_listings:3,total_properties:32",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39423,TWIN GOLF REAL ESTATE L.L.C,,,,,,"Office 503, Building Sobha Sapphire, Business Bay, Al Khaleej Al Tejari 2 St, Dubai,",+971567113111,info@twingolf.com,https://www.propertyfinder.ae/en/broker/twin-golf-real-estate-l-l-c-8743,"commercial_listings:1,total_properties:16",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39428,Etalon Real Estate L.L.C,,,,,,"Office ., Building ., Business Bay, ., Dubai,",+971585540107,aguseinov@etalonrealty.com,https://www.propertyfinder.ae/en/broker/etalon-real-estate-l-l-c-9277,total_properties:2,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39434,HMJ EQUITY REAL ESTATE L.L.C,,,,,,"Office Building 3, 203, Building Bay Square, Building 3, Business Bay, ,, Dubai, PO Box ,",+971524623400,listings@sbrdubai.ae,https://www.propertyfinder.ae/en/broker/sea-breeze-retreat-real-estate-l-l-c-v2-12956,total_properties:39,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39444,ALKIRA REAL ESTATE L.L.C,,,,,,"Office 813-814, Building Blue Bay Tower, Business Bay, Marasi Drive, Dubai,",+971545955666,admin@alkira.ae,https://www.propertyfinder.ae/en/broker/alkira-real-estate-l-l-c-11550,"commercial_listings:1,total_properties:32",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39445,Lavinia Properties L.L.C,,,,,,"Office 03 Unit 618, Building Arenco, Dubai Investment Park, Dubai,",+971508750420,upul@laviniaproperties.ae,https://www.propertyfinder.ae/en/broker/lavinia-properties-l-l-c-12453,"commercial_listings:8,total_properties:38",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39493,MUMTAZ MUHAMMAD REAL ESTATE L.L.C,,,,,,"Office Office M-33, Building The Curve Building, Al Quoz, ., Dubai, PO Box .",+971566116641,info@cloudstargroup.com,https://www.propertyfinder.ae/en/broker/mumtaz-muhammad-real-estate-l-l-c-12605,"commercial_listings:8,total_properties:8",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39499,SURE REAL ESTATE L.L.C,,,,,,"Office Office 702, Building ,,, Barsha Heights (Tecom), Damac Executive Heights, Dubai,",+971505247887,,https://www.propertyfinder.ae/en/broker/sure-real-estate-l-l-c-8829,"commercial_listings:4,total_properties:76",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39516,Piano Properties,,,,,,"Office Office #1206, Building Bayswater Tower, Business Bay, Marasi Dr - Business Bay - Dubai - United Arab Emirates, Dubai,",+971527278652,contact@pianodubai.com,https://www.propertyfinder.ae/en/broker/piano-properties-8159,total_properties:4,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39539,KELT AND CO PROPERTIES L.L.C,,,,,,"Office 1741, Building Tamani Arts Offices, Business Bay, Al Asayel, Dubai, PO Box 00000",+971524205104,shireen@keltandcorealty.com,https://www.propertyfinder.ae/en/broker/kelt-and-co-properties-l-l-c-10486,total_properties:11,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39574,NAAS PROPERTIES L.L.C,,,,,,"Building 210, Business Bay, irdif Avenue by YA Mirdif, Dubai,",+971505288686,info@naasproperties.com,https://www.propertyfinder.ae/en/broker/naas-properties-l-l-c-8356,"commercial_listings:9,total_properties:91",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39575,IMPERIAL HOUSE PROPERTIES L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai,",+971568915761,mariana.l@imperialhouse.ae,https://www.propertyfinder.ae/en/broker/imperial-house-properties-l-l-c-9938,"commercial_listings:1,total_properties:14",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39592,JABAL SANNINE REAL ESTATE L.L.C,,,,,,"Office 3rd, Building rasis business center, Business Bay, al barsha, Dubai,",+971524915672,,https://www.propertyfinder.ae/en/broker/jabal-sannine-real-estate-l-l-c-8486,total_properties:1,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39601,EQX Real Estate,,,,,,"Office Office 4001, Building Single business tower, Business Bay, Business Bay, Dubai,",+971547004777,sam@eqxmtg.com,https://www.propertyfinder.ae/en/broker/eqx-real-estate-8338,total_properties:5,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39608,CANTERRA PROPERTIES L.L.C,,,,,,"Office Office 204, Building Cloud Spaces , Circle Mall, Jumeirah Village Circle, ., Dubai, PO Box .",+971585645119,tamer.azzam@canterraproperties.com,https://www.propertyfinder.ae/en/broker/canterra-properties-l-l-c-11257,total_properties:17,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39628,LANDWELL PROPERTIES,,,,,,"Office 208, Building Latifa Tower, Trade Centre, Sheikh Zayed road, Dubai,",+971524822020,viswajith@landwell.ae,https://www.propertyfinder.ae/en/broker/landwell-properties-10188,"commercial_listings:22,total_properties:37",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39649,EVANTIS REALTY PROPERTIES L.L.C,,,,,,"Office 1102, Building Ibn Battuta Gate, Jebel Ali, Ibn Battuta Gate, Dubai, PO Box .",+971585583736,hr@evantisrealty.com,https://www.propertyfinder.ae/en/broker/evantis-realty-properties-l-l-c-12516,"commercial_listings:2,total_properties:81",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39665,C B A REAL ESTATE L.L.C,,,,,,"Office 1205, Building DAMAC Smart Heights, Barsha Heights (Tecom), 7 Al Nahar 2 St, Dubai,",+971543227727,,https://www.propertyfinder.ae/en/broker/c-b-a-real-estate-l-l-c-8203,"commercial_listings:8,total_properties:373",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39668,NEVSKY REALTY REAL ESTATE BROKER L.L.C,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai,",+971551778067,,https://www.propertyfinder.ae/en/broker/nevsky-realty-real-estate-broker-l-l-c-8747,"commercial_listings:1,total_properties:45",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39670,BAYTECH FOR REAL ESTATE BUYING & SELLING BROKERAGE,,,,,,"Office ,, Building ,, Business Bay, ,, Dubai, PO Box ,",+971526316323,,https://www.propertyfinder.ae/en/broker/baytech-for-real-estate-buying-selling-brokerage-11409,total_properties:3,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39682,ECOLIVING REAL ESTATE L.L.C,,,,,,"Office N/A, Building N/A, Business Bay, N/A, Dubai,",+971506510067,,https://www.propertyfinder.ae/en/broker/ecoliving-real-estate-l-l-c-8232,"commercial_listings:2,total_properties:38",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,email_office redacted: personal domain
39688,ELITE 88 REAL ESTATE L.L.C,,,,,,"Office 2512, Building Clover Bay Tower, Business Bay, ., Dubai, PO Box .",+971585254663,info@888realestate.ae,https://www.propertyfinder.ae/en/broker/elite-88-real-estate-l-l-c-8617,total_properties:15,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39699,URBAN,,,,,,"Office 1101, Building Habtoor Business Tower, Dubai Marina, DM, Dubai, PO Box 0",+971508806333,islam@urbanproperties.ae,https://www.propertyfinder.ae/en/broker/urban-properties-12950,"commercial_listings:2,total_properties:38",TRUE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39707,Ozone Five Real Estate L.L.C,,,,,,"Office 2, Building 3, Business Bay, 1, Dubai,",+971523810669,ceo@ozone5realestate.com,https://www.propertyfinder.ae/en/broker/ozone-five-real-estate-l-l-c-8465,total_properties:9,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
39719,Pinnacle Prestige Properties,,,,,,"Office 806, Building Donna Towers, Dubai Silicon Oasis, 46th Street, Dubai, PO Box 00",+971567807719,ceo@pinnacleproperties.ae,https://www.propertyfinder.ae/en/broker/pinnacle-prestige-properties-12281,total_properties:169,FALSE,https://www.propertyfinder.ae/en/find-broker/search,2026-04-26,
